"ANNUAL_REPORT_YEAR","WDID","REGION","REG_MEAS_STATUS","LAST_UPDATED_ON","SSS_CATEGORY","POP_SERVED","X._ENTRY_STAFF","X._JOURNEY_STAFF","X._SUPERVISORY_STAFF","X._MANAGERIAL_STAFF","X._CERTIFIED_GRADE_I","X._CERTIFIED_GRADE_II","X._CERTIFIED_GRADE_III","X._CERTIFIED_GRADE_IV","X._CERTIFIED_GRADE_V","X._CERTIFIED_CSUS","OTHER_CERTIFICATIONS","MILES_FORCED_MAINS","MILES_GRAVITY_SEWERS","X.6IN_OR_LESS_GRAVITY_MAIN","X.8IN_GRAVITY_MAIN","X.9.18IN_GRAVITY_MAIN","X.19.36IN_GRAVITY_MAIN","X.36IN_GREATER_GRAVITY_MAIN","X.UNK_DIAM_GRAVITY_MAIN","X.TOT_GRAVITY_MAIN","X.6IN_OR_LESS_FORCE_MAIN","X.8IN_FORCE_MAIN","X.9.18IN_FORCE_MAIN","X.19.36IN_FORCE_MAIN","X.36IN_GREATER_FORCE_MAIN","X.UNK_FORCE_MAIN","X.TOT_FORCE_MAIN","X._CONNECTED_LATERALS","X._LATERALS_OWNED_OPERATED","PORTIONS_LATERAL_RESPONSIBLE","MILES_LATERAL_RESPONSIBLE","X.GRAVITY_MAIN_2020.PRESENT","X.GRAVITY_MAIN_2000.2019","X.GRAVITY_MAIN_1980.1999","X.GRAVITY_MAIN_1960.1979","X.GRAVITY_MAIN_1940.1959","X.GRAVITY_MAIN_1920.1939","X.GRAVITY_MAIN_1900.1919","X.GRAVITY_MAIN_BEFORE_1900","X.GRAVITY_MAIN_UNKNOWN_AGE","X.GRAVITY_MAIN_TOTAL","X.PUMP_75000_GAL.DAY_OR_OVER_2020.PRESENT","X.PUMP_75000_GAL.DAY_OR_OVER_2000.2019","X.PUMP_75000_GAL.DAY_OR_OVER_1980.1999","X._PUMP_75000_GAL.DAY_OR_OVER_1960.1979","X.PUMP_75000_GAL.DAY_OVER_1940.1959","X.PUMP_75000_GAL.OR_OVER_1920.1939","X.PUMP_75000_GAL.DAY_OR_OVER_1900.1919","X.PUMP_75000_GAL.DAY_OR_OVER_BEFORE_1900","X.PUMP_75000_GAL.DAY_OR_OVER_UNKNOWN_AGE","X.PUMP_75000_GAL.DAY_OR_OVER_TOTAL","X.PUMP_UNDER_75000_GAL.DAY_2020.NOW","X.PUMP_UNDER_75000_GAL.DAY_2000.2019","X.PUMP_UNDER_75000_GAL.DAY_1980.1999","X.PUMP_UNDER_75000_GAL.DAY_UNDER_1960.1979","X.PUMP_UNDER_75000_GAL.DAY_1940.1959","X.PUMP_UNDER_75000_GAL.DAY_1920.1939","X.PUMP_UNDER_75000_GAL.DAY_1900.1919","X.PUMP_UNDER_75000_GAL.DAY_BEFORE_1900","X.PUMP_UNDER_75000_GAL.DAY_UNKNOWN_AGE","X.PUMP_UNDER_75000_GAL.DAY_TOTAL","EST_MILES_NOT_ACCESSIBLE","MILES_CLEANED","MILES_INSPECTED","FIRST_ROW_TREATMENT_PLANT_WDID","FIRST_ROW_NAME_ADDRESS","FIRST_ROW_RELATIONSHIP","SECOND_ROW_TREATMENT_PLANT_WDID","SECOND_ROW_NAME_ADDRESS","SECOND_ROW_RELATIONSHIP","THIRD_ROW_TREATMENT_PLANT_WDID","THIRD_ROW_NAME_ADDRESS","THIRD_ROW_RELATIONSHIP","FOURTH_ROW_TREATMENT_PLANT_WDID","FOURTH_ROW_NAME_ADDRESS","FOURTH_ROW_RELATIONSHIP","SATELLITE_TRIBUTARY_SYSTEMS","FIRST_ROW_TRIBUTARY_SYSTEM_OWNED","FIRST_ROW_TRIBUTARY_SYSTEM_NAME","FIRST_ROW_COLLECTION_SYSTEM_WDID","SECOND_ROW_TRIBUTARY_SYSTEM_OWNED","SECOND_ROW_TRIBUTARY_SYSTEM_NAME","SECOND_ROW_COLLECTION_SYSTEM_WDID","THIRD_ROW_TRIBUTARY_SYSTEM_OWNED","THIRD_ROW_TRIBUTARY_SYSTEM_NAME","THIRD_ROW_COLLECTION_SYSTEM_WDID","FOURTH_ROW_TRIBUTARY_SYSTEM_OWNED","FOURTH_ROW_TRIBUTARY_SYSTEM_NAME","FOURTH_ROW_TREATMENT_PLANT_WDID.1","FIFTH_ROW_TRIBUTARY_SYSTEM_OWNED","FIFTH_ROW_TRIBUTARY_SYSTEM_NAME","FIFTH_ROW_TREATMENT_PLANT_WDID","INFO_ADDITIONAL_TRIBUTARY_SYSTEMS","X.GRAVITY_MAINLINE_AERIAL_OR_UNDER_GROUND_CROSSINGS","X.FORCE_MAINLINE_AERIAL_OR_UNDER_GROUND_CROSSINGS","X._SIPHONS","SYSTEM_PERFORMANCE_EVAL_ATTACHED","SPILL_EMERGENCY_RESPONSE_PLAN_UPDATED","MAJOR_SPILL_CAUSES","SPILL_CAUSES_OTHER_DESC","FAILURE_POINTS","FAILURE_POINTS_OTHER_DESC","ONGOING_SPILL_INVESTIGATIONS","ACTIONS_TAKEN_TO_ADDRESS_DEFICIENCIES","X"
2023,"5SSO11482","5S",616,"13-DEC-24","Municipal(Public)",5841,1,15,2,2,7,2,1,0,0,10,"SWRCB",0,16,60,26,10,4,0,0,100,0,0,0,0,0,0,0,1794,1794,"Lower only",6.8,0,0,0,0,100,0,0,0,0,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,13.7,0,"5B390107001","Stockton STP- Main Plant, Stockton, CA  ","SSS other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Root Intrusion","","Gravity Mainline","","N/A","N/A",NA
2025,"5SSO11482","5S",616,"16-MAR-26","Municipal(Public)",5841,6,11,2,2,5,3,0,0,0,8,"SWRCB",0,16,60,26,10,4,0,0,100,0,0,0,0,0,0,0,1794,1794,"Lower only",6.8,0,0,0,0,100,0,0,0,0,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,13.7,2,"5B390107001","001,    , Stockton, CA  ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","N/A","N/A","N/A",NA
2023,"5SSO11483","5S",616,"13-DEC-24","Municipal(Public)",539,1,15,2,2,7,2,1,0,0,10,"SWRCB",0.2,2.5,49,41,0,0,0,0,0,100,0,0,0,0,0,0,149,149,"Lower only",0.6,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,"5B39NC00035","CSA 44-Zone G (Linne), 7701 West Bates Road, Tracy, CA 95304-9154 ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","N/A",NA
2025,"5SSO11483","5S",616,"16-MAR-26","Municipal(Public)",539,6,11,2,2,5,3,0,0,0,8,"SWRCB",0.2,2.5,49,41,0,0,0,0,100,100,0,0,0,0,0,100,149,149,"Lower only",0.6,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"5b39nc00035","CSA 44-Zone G (Linne), 7701 West Bates Road, Tracy, CA 95304-9154 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline"," N/A","N/A","N/A",NA
2023,"5SSO11484","5S",616,"13-DEC-24","Municipal(Public)",291,2,15,2,2,7,2,1,0,0,10,"SWRCB",0,1.5,40,60,0,0,0,0,100,0,0,0,0,0,0,0,83,83,"Lower only",0.4,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,"5B39NC00005","County Service Area (CSA) 44 Zone E (Castello), 8200 West Waterwell Way, Tracy, CA 95304-8114 ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","N/A",NA
2025,"5SSO11484","5S",616,"16-MAR-26","Municipal(Public)",291,6,11,2,2,5,3,0,0,0,8,"SWRCB",0,1.5,40,60,0,0,0,0,100,0,0,0,0,0,0,0,83,83,"Lower only",0.4,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.5,0,"5B39NC00005","County Service Area (CSA) 44 Zone E (Castello), 8200 West Waterwell Way, Tracy, CA 95304-8114 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris from Lateral","","Gravity Mainline","N/A","N/A","N/A",NA
2023,"5SSO11485","5S",616,"06-DEC-24","Municipal(Public)",18,1,15,2,2,7,2,1,0,0,10,"SWRCB",5.3,1.5,3,0,94,3,0,0,100,100,0,0,0,0,0,10,18,18,"Lower only",0.4,0,81,18,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5B390103002","001,    , Lodi, CA  ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","Collection system cleaning, CCTV, repairs",NA
2024,"5SSO11485","5S",616,"30-SEP-25","Municipal(Public)",18,6,4,2,2,5,3,0,0,0,8,"SWRCB",5.3,1.5,3,0,94,3,0,0,100,100,0,0,0,0,0,100,18,18,"Lower only",0.4,0,81,18,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5B390103002","001,    , Lodi, CA  ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","N/A",NA
2025,"5SSO11485","5S",616,"16-MAR-26","Municipal(Public)",18,6,6,2,2,5,3,0,0,0,8,"SWRCB",5.3,1.5,3,0,94,0,0,0,100,100,0,0,0,0,0,100,18,18,"Lower only",0.4,0,81,18,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5B390103002","001,    , Lodi, CA  ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"","","Debris-General","","Gravity Mainline","N/A","N/A","N/A",NA
2023,"5SSO11486","5S",616,"06-DEC-24","Municipal(Public)",33,2,15,2,2,7,2,1,0,0,10,"SWRCD",0,2,25,54,21,0,0,0,0,0,0,0,0,0,0,0,33,33,"Lower only",0.1,0,0,7,84,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5B391008002","CSA 15 - STP, 4327  Waterloo Road, Stockton, CA 95215 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Root Intrusion","","Gravity Mainline","","N/A","Collection system cleaning, cctv inspections, and repairs.",NA
2024,"5SSO11486","5S",616,"30-SEP-25","Municipal(Public)",33,6,4,2,2,5,3,0,0,0,8,"SWRCB",0,2,25,54,21,0,0,0,100,0,0,0,0,0,0,0,33,33,"Lower only",0.1,0,0,7,84,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"5B391008002","CSA 15 - STP, 4327  Waterloo Road, Stockton, CA 95215 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","N/A",NA
2025,"5SSO11486","5S",616,"16-MAR-26","Municipal(Public)",33,6,4,2,2,5,3,0,0,0,8,"SWRCB",0,2,25,54,21,0,0,0,100,0,0,0,0,0,0,0,33,33,"Lower only",0.1,0,0,7,84,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"5B391008002","CSA 15 - STP, 4327  Waterloo Road, Stockton, CA 95215 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","N/A",NA
2023,"5SSO11487","5S",616,"20-MAR-24","Municipal(Public)",5682,2,8,2,1,0,0,0,0,0,0,"n/a",4,36,78,19,2,1,0,0,100,70,30,0,0,0,0,100,2860,0,"Lower only",4,11,13,35,41,0,0,0,0,0,100,0,0,0,2,0,0,0,0,0,2,0,0,3,8,0,0,0,0,0,11,0,6,1,"5b340109001","Rancho Murieta CSD WWT & Rec, 15160  Jackson Road, Rancho Murieta, CA 95683 ","WWTP same agency","","","","","","","","","","N","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","n/a",0,1,0,"Y","Y","Fats, Oil and Grease (FOG)","Root Intrusion ","Pump Station - Mechanical","District has had some non-spill related lift station failures, that could have been more serious. ","All spills and near miss incidents have been investigated and root issues determined. ","The District is performing CCTV and NASSCO rating of older portions of the system and relaying that information to the District GIS system for ongoing analysis. District is also investing in updating its 13 lift stations with new pumps and updated panels to meet existing and future capacities in a redundant manner. ",NA
2024,"5SSO11487","5S",616,"31-JAN-25","Municipal(Public)",5768,2,8,2,1,0,2,0,0,0,2,"N/A",4,36,78,19,2,1,0,0,100,70,30,0,0,0,0,100,2901,0,"Lower only",4,11,13,35,41,0,0,0,0,0,100,0,0,0,2,0,0,0,0,0,2,0,0,3,8,0,0,0,0,0,11,0,5,3,"5B340109001","Rancho Murieta CSD WWT & Rec, 15160  Jackson Road, Rancho Murieta, CA 95683 ","WWTP same agency","","","","","","","","","","N","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","n/a",0,1,0,"Y","Y","Fats, Oil and Grease (FOG)","Broken pipe into sewer lift station","Manhole","n/a","n/a","The district is performing CCTV and NASSCO rating of older portions of the system and relaying that information to the district GIS system for ongoing analysis.  District is also investing in updating its 11 sewer liftstations with new pumps and updated panels to meet existing and future capacities in a redundant manner. ",NA
2025,"5SSO11487","5S",616,"14-MAR-26","Municipal(Public)",5903,5,6,2,1,0,2,0,0,0,2,"N/A",4,36,78,19,2,1,0,0,100,70,30,0,0,0,0,100,2923,0,"Lower only",4,11,13,35,41,0,0,0,0,0,100,0,0,0,2,0,0,0,0,0,2,0,0,3,8,0,0,0,0,0,11,0,5,3,"5B340109001","Rancho Murieta CSD WWT & Rec, 15160  Jackson Road, Rancho Murieta, CA 95683 ","WWTP same agency","","","","","","","","","","N","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","N","n/a","n/a","n/a",0,1,0,"Y","Y","Fats, Oil and Grease (FOG)","Broken pipe into sewer lift station.","Manhole","n/a","n/a","The district is performing CCTV and NASSCO rating of older portions of the system. Updating lift stations with new pumps",NA
2023,"5SSO11488","5S",616,"19-DEC-25","Other",1400,0,17,1,3,0,0,1,0,0,1,"N/A",1,4,60,20,20,0,0,0,0,0,0,0,100,0,0,0,58,58,"Upper and Lower",3,0,0,30,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"5B390107001","001,    , Stockton, CA  ","SSS other agency","","","","","","","","","","N","N","","","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N/A",0,0,0,"N","N","Debris-General","N/A","Other (specify below)","Inmate population flushes garbage down the toilets which has caused clogging which has never amounted to a major spill requiring reporting. ","N/A","Notify inmates and staff to not flush garbage down the sewers and perform daily inspections of the lift station.",NA
2024,"5SSO11488","5S",616,"17-MAR-26","Other",1400,0,17,1,3,0,0,1,0,0,1,"N/A",1,4,60,20,20,0,0,0,0,0,0,0,100,0,0,0,58,58,"Upper and Lower",3,0,0,30,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"5B390107001","001,    , Stockton, CA  ","SSS other agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N/A",0,0,0,"N","N","Debris-General","N/A","Other (specify below)","Inmate population flushes garbage down the toilets which has caused clogging which has never amounted to a major spill requiring reporting. ","N/A","Notify inmates and staff to not flush garbage down the sewers and perform daily inspections of the lift station.",NA
2025,"5SSO11488","5S",616,"17-MAR-26","Other",1400,0,17,1,3,0,0,1,0,0,1,"N/A",1,4,60,20,20,0,0,0,0,0,0,0,100,0,0,0,58,58,"Upper and Lower",3,0,0,30,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"5B390107001","001,    , Stockton, CA  ","SSS other agency","","","","","","","","","","N","","N/A","N/A","","N/A","N/A","","N/A","N/A","","N/A","N/A","","N/A","N/A","N/a",0,0,0,"N","N","Debris-General","N/A","Other (specify below)","Inmate population flushes garbage down the toilets which has caused clogging which has never amounted to a major spill requiring reporting. ","N/A","Notify inmates and staff to not flush garbage down the sewers and perform daily inspections of the lift station.",NA
2023,"6SSO11489","6B",616,"27-MAR-24","Municipal(Public)",22500,3,3,1,1,3,2,2,0,0,0,"N/A",6,145,8,71,19,2,0,0,100,31,1,68,0,0,0,100,9714,0,"None",0,0,47,53,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,4,0,76,3,"6B360109001","Victor Valley Wastewater Reclamation Authority 20111 Shay Road, Victorville, CA  92394 ","WWTP other agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A ","N/A","N","N/A ","N/A","N/A",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","Completing more sewer cleaning",NA
2024,"6SSO11489","6B",616,"11-MAR-25","Municipal(Public)",22500,1,3,1,1,2,1,1,1,0,0,"N/A",6,145,8,71,19,2,0,0,100,31,1,68,0,0,0,100,9744,0,"None",0,0,47,53,0,0,0,0,0,0,100,1,0,2,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,4,0,30,9,"6B360109001","Victor Valley Wastewater Reclamation Authority 20111 Shay Road, Victorville, CA  92394 ","WWTP other agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A ","N/A","N","N/A ","N/A","N/A",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","Complete more frequent sewer cleaning",NA
2025,"6SSO11489","6B",616,"24-MAR-26","Municipal(Public)",22500,2,4,1,1,3,1,1,1,0,0,"N/A",6,145,8,71,19,2,0,0,100,31,1,68,0,0,0,100,9808,0,"None",0,0,47,53,0,0,0,0,0,0,100,1,0,2,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,4,0,25.4,4.1,"6B360109001","Victor Valley Wastewater Reclamation Authority 20111 Shay Road, Victorville, CA  92394 ","WWTP other agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N/A",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","N/A","Frequent sewer cleaning",NA
2023,"1SSO11491","1",616,"13-MAR-24","Municipal(Public)",177245,29,24,7,3,14,16,6,4,0,40,"N/A",7,573,35,43,14,5,3,0,100,72,1,12,15,0,0,100,48514,0,"None",0,1,18,35,38,8,0,0,0,0,100,5,9,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,355,65,"1SSO11491","Santa Rosa City CS, 69  Stony Circle, Santa Rosa, CA 95401 ","WWTP same agency","","","","","","","","","","Y","N","South Park Sanitary","1SSO10070","","","","","","","","","","","","","N/A",170,5,31,"Y","Y","Debris-Rags","N/A","Gravity Mainline","N/A","N/A","N/A",NA
2024,"1SSO11491","1",616,"06-MAR-25","Municipal(Public)",175140,23,34,7,3,12,16,5,4,0,12,"N/A",6.5,574,35,43,14,5,3,0,100,72,1,12,15,0,0,100,50690,0,"None",0,1,18,35,38,8,0,0,0,0,100,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.5,65.5,"1b83099oson","114.21 Laguna De Santa Rosa HSA,    , CA  ","WWTP same agency","","","","","","","","","","Y","N","South Park Sanitary","1ssO10070","","","","","","","","","","","","","N/A",170,5,31,"Y","Y","Debris-Rags","N/A","Gravity Mainline","N/A","N/A","N/A",NA
2025,"1SSO11491","1",616,"25-FEB-26","Municipal(Public)",178127,23,47,7,3,11,14,6,4,0,7,"N/a",6.5,575.2,35,43,14,5,3,0,100,72,1,12,15,0,0,100,50839,0,"None",0,2,18,36,37,7,0,0,0,0,100,5,9,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,228.3,89.1,"1B83099oson","114.21 Laguna De Santa Rosa HSA,    , CA  ","WWTP same agency","","","","","","","","","","Y","N","South Park Sanitation District","1sso10070","","","","","","","","","","","","","N/A",170,5,31,"Y","Y","Fats, Oil and Grease (FOG)","N/A","Gravity Mainline","N/A","None.","Progressive/proactive maintenance and CIP.  ",NA
2023,"5SSO11492","5S",616,"25-MAR-24","Municipal(Public)",5084,1,1,1,2,0,0,0,0,0,0,NA,1,17,40,47,13,0,0,0,100,85,15,0,0,0,0,100,1679,4,"Lower only",8,0,25,6,69,0,0,0,0,0,100,0,2,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,3,0,17,1,"4952","City of Turlock","SSS other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Fats, Oil and Grease (FOG)","","Gravity Mainline","",NA,"Annual sewer cleaning maintenance.",NA
2024,"5SSO11492","5S",616,"27-MAR-25","Municipal(Public)",5200,1,1,1,1,0,0,0,0,0,0,"",2,34,40,47,13,0,0,0,0,85,0,15,0,0,0,0,1680,4,"Lower only",3,0,25,6,69,0,0,0,0,0,100,0,2,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,3,0,34,1,"4952","Mole-Richardson Company, 937 North Sycamore Avenue, Hollywood, CA 90038 ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","clean sewer mains annually","clean bad areas weekly",NA
2025,"5SSO11492","5S",616,"17-MAR-26","Municipal(Public)",5093,0,3,1,1,0,0,0,0,0,0,"",2,34,40,47,13,0,0,0,0,85,0,15,0,0,0,0,1680,4,"Lower only",3,0,25,6,69,0,0,0,0,0,100,0,2,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,4,0,34,2.5,"4952","Mole-Richardson Company, 937 North Sycamore Avenue, Hollywood, CA 90038 ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"Y","Y","Debris-General","","Gravity Mainline","","clean all sewer lines annually","monthly cleaning of gravity main trouble locations",NA
2023,"9SSO11213","9",616,"22-DEC-25","Municipal(Public)",7200,3,4,1,1,3,1,0,3,0,0,NA,0,29,6,88,6,0,0,0,100,0,0,0,0,0,0,0,2200,0,"None",0,0,17,13,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"9 000000564 ","Santa Rosa WRF-Recycled WTR, 26266  Washington , Murrieta, CA 92589 ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,0,0,1,"Y","Y","Other (specify below)","NA - no spills occurred in 2023","Other (specify below)","NA - no spills occurred in 2023","NA - no spills occurred in 2023","NA ",NA
2024,"9SSO11213","9",616,"22-DEC-25","Municipal(Public)",7200,2,4,1,1,1,2,1,2,0,1,NA,0,31.1,6,88,6,0,0,0,100,0,0,0,0,0,0,0,2428,0,"None",0,1,16,12,0,0,0,0,0,71,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,10.9,"9 000000564 ","Santa Rosa WRF-Recycled WTR, 26266  Washington , Murrieta, CA 92589 ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",1,0,0,"Y","Y","Other (specify below)","NA - no spills occurred in 2024","Other (specify below)","NA - no spills occurred in 2024","No",NA,NA
2025,"9SSO11213","9",616,"01-APR-26","Municipal(Public)",9583,1,5,2,1,2,1,1,1,0,1,NA,0,29.5,6,89,5,0,0,0,100,0,0,0,0,0,0,0,2389,0,"None",0,0,16,13,0,0,0,0,0,71,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,0.6,"9 000000564","Santa Rosa WRF-Recycled WTR, 26266  Washington , Murrieta, CA 92589 ","WWTP other agency","8 332783001","Temecula Valley Regional Reclamation Facility, 42565 Avenida Alvarado, Temecula CA 92590","SSS other agency","","","","","","","N","N",NA,"0","N",NA,"0","N",NA,"0","N",NA,"0","N",NA,"0",NA,1,0,0,"Y","Y","Other (specify below)","No spills in 2025","Other (specify below)","No spills in 2025","No",NA,NA
2023,"6SSO11493","6B",616,"16-OCT-24","Municipal(Public)",1396,3,0,1,0,0,0,1,0,0,0,"",0.4,12.7,2,98,0,0,0,0,0,0,100,0,0,0,0,0,956,0,"None",0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,"8 360113001","Running Springs Waster Water Treatment Plant 30505 Old City Crk Rd Running Springs CA 92382","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,2,"Y","Y","Other (specify below)","No spills ","Other (specify below)","No failures","No ongoing spill investigations","Daily sight inspections of the two district syphons. Monthly inspections of the collections system. Inspect and clean known flat collections lines. Monitor wet well pumps daily.  ",NA
2024,"6SSO11493","6B",616,"04-MAR-25","Municipal(Public)",1396,1,2,1,0,0,0,1,0,0,0,NA,0.4,12.7,2,98,0,0,0,0,100,0,100,0,0,0,0,100,956,0,"None",0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0,0,"8 360113001","Running Springs Waster Water Treatment Plant 30505 Old City Crk Rd Running Springs CA 92382","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,0,0,2,"Y","Y","Other (specify below)","No Spills","Other (specify below)","No Failures","No ongoing spill investigations","Daily sight inspections of the two district syphons. Monthly inspections of the collections system. Inspect and clean known flat collections lines. Monitor wet well pumps daily.  ",NA
2025,"6SSO11493","6B",616,"25-MAR-26","Municipal(Public)",1396,1,2,1,0,1,0,1,0,0,0,"",0.4,12.7,2,98,0,0,0,0,100,0,100,0,0,0,0,100,956,0,"None",0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"8 360113001","Running Springs Waster Water Treatment Plant 30505 Old City Crk Rd Running Springs CA 92382","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,2,"Y","Y","Other (specify below)","No Spills","Other (specify below)","No Failures","No Spills, No Investigations","Because repairs and video inspections in 2025 did not occur at the planned quantity, 2026 projects are being pushed so that we can catch up.",NA
2023,"6SSO11376","6B",616,"02-APR-24","Municipal(Public)",533,0,7,1,0,5,1,1,0,0,1,"None",0,2,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0,"None",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"6B361502002","VVWRA 20111 Shay Rd, Victorville, CA 92394","WWTP other agency","","","","","","","","","","N","N","","","","","","","","","","","","","","","None",0,0,0,"N","Y","Other (specify below)","Debris from laterals, Fats, oil and grease, wipes/non-disposables, roots,","Other (specify below)","Manholes, laterals","None","None",NA
